Dates,SPX ,CCMP ,SPTSX ,MEXBOL ,IBOV ,IPSA ,MERVAL ,SPBLPGPT ,IGBC,UKX ,CAC ,DAX ,IBEX ,FTSEMIB ,AEX ,OMX ,RTSI$ ,SMI ,NKY ,HSI ,KOSPI ,TWSE ,JCI ,FBMKLCI ,STI ,ASX ,NZSE 
04-18-01,0.038153247,0.078097762,0.039140482,0.01227584,0.042235805,0.014788794,0.041321602,0.014774985,NA,0.022161524,0.030262146,0.037903923,0.028080482,0.020715742,0.026672407,0.057335591,0.027846084,0.012546872,0.04304102,0.02864627,0.049404242,0.014014137,-0.010630214,-0.008820325,0.023984656,0.020469001,0.012146318
04-19-01,0.012472773,0.04820742,0.0020284,-0.018862098,-0.035686839,0.012025567,-0.041232368,0.004680624,NA,-0.003162784,-0.004557077,0.002758614,2.04125E-05,-0.005157309,-0.009105341,0.025337256,0.019687153,-0.007166039,0.016466343,0.043454196,0.042260959,0.017970981,-0.019622535,-1.75434E-05,0.025186188,-0.001414801,0.025493597
04-20-01,-0.008587457,-0.008620366,-0.005938301,-0.013067128,-0.052252575,-0.002591141,-0.064782446,0.002540156,NA,0.001395579,-0.005619725,-0.008763748,-0.025898943,-0.007959897,-0.007083691,-0.038312685,-0.017764915,-0.006443907,-0.007426406,-0.007468991,-0.012540357,-0.002118673,-0.018637687,0.009880675,0.004806026,0.002678981,0.002874506
04-23-01,-0.015093464,-0.049309849,-0.021167109,-0.011015294,0.014230498,-0.004209909,-0.02075367,-0.007541273,NA,-0.001446673,-0.00967905,-0.012560667,-0.029560688,-0.017980601,-0.01227653,-0.023903977,-0.020102952,-0.009521238,-0.00364394,-0.01021174,0.008324207,0.000191168,0.010298017,-0.004003347,0.019008268,-0.001235834,-0.012615455
04-24-01,-0.012236011,-0.020957947,-0.004820042,0.000244635,0.012539192,-0.005504175,0.021134404,-0.005298888,NA,-0.005293909,0.005097375,0.01200568,0.015999656,0.012205993,0.013475102,0.007020717,0.010160768,0.013697991,0.00200883,-0.002775135,-0.009493345,-0.001494587,0.004872538,-0.002934346,-0.001513852,-0.004236068,0.001243075
04-25-01,0.015815145,0.021191007,0.00676901,0.007896325,0.006716094,-0.000223782,0.001093806,-0.003070191,NA,-0.002194073,-0.003063072,-0.00153271,-0.007299186,0.001820608,8.67973E-05,0.009697032,0.009360078,-0.008301669,0.006116662,-0.001889599,0.019074002,-0.013171995,0.014493751,0.00228883,-0.010445472,-0.00198394,0
04-26-01,0.004684838,-0.012172042,0.001892417,0.012292453,0.041098738,0.011165115,0.0387837,-0.007520709,NA,0.006976892,0.013570992,0.001384117,0.018385306,-0.002419889,0.013568823,0.009368014,0.03219986,-0.001054721,0.01046968,0.003282266,-0.00836914,0.000458544,-0.005237643,0.011952714,-0.004536956,0.006039286,0.001052703
04-27-01,0.014898349,0.019851962,0.000881485,0.000154805,0.011521098,0.016490146,0.026930516,-0.003111307,NA,0.014061502,0.017045549,0.008387791,0.011556357,0.01078191,0.015530795,0.022691771,0.028732978,0.006477262,-0.002774181,0.006966517,-0.008924718,-0.018666526,0.000643052,0.010259492,0.010886526,0.012691339,0.003716075
04-30-01,-0.002869121,0.019352118,-0.002602746,-0.0034647,-0.000703624,0.002934678,-0.031031089,0.002626847,NA,0.002601044,0.011423091,0.014352625,0.013034068,0.015957981,0,0.025919167,-0.010187032,0.010771309,0,0,0.036565242,-0.006482501,0.018794739,-0.002341141,0.018400441,0.00392888,0.00576216
05-01-01,0.013498357,0.024274849,-3.77526E-05,0,0,0,0,0,NA,-0.006540642,0,0,0,0,0.00506228,0,0,0,0.034639839,0,0,0,0.011093027,0,0,-0.005410141,-0.002622356
05-02-01,0.000781413,0.023861651,0.009033702,0.020163624,-0.001361745,0.008806504,-0.00513217,0.006786066,NA,-0.004022926,-0.011972025,-0.008121311,-0.013148247,7.29528E-05,0.003081976,7.49044E-05,0,0.005810686,-0.000264845,0.031487571,0.010921163,-0.014492234,0.001362853,0.04502734,0.006375249,-0.00263527,-0.002132383
05-03-01,-0.014984323,-0.034078593,-0.007880376,0.004967019,0.01629246,-0.004375549,-0.005135453,0.001915066,NA,-0.02372005,-0.021005343,-0.020267279,-0.014249589,-0.025115813,-0.021126713,-0.029150886,0.022871271,-0.009529789,0,-0.0069809,0.001198528,0.018917853,0.025093162,-0.007815618,-0.001578348,-0.020058945,-0.005843718
05-04-01,0.014337135,0.020901094,0.003285402,-0.001648039,-0.003247927,0.014233207,0.025417529,0.008478261,NA,0.017961827,-0.000278577,0.008032789,0.004779446,0.003087191,-0.009973732,0.018987705,0.005879039,0.008946165,0,-0.024136952,0.002051283,-0.030330253,0.009683058,-0.050143567,-0.01291211,0.015508985,-0.010520911
05-07-01,-0.002450478,-0.008228953,0.005113643,-0.010484644,-0.014535857,0.005974183,0.004084079,-0.003496406,NA,0,0.007845526,-0.002554463,0.004861001,0.003697045,0.006260232,0.008128069,0.017273981,0.013257553,0.007445015,0.015545051,0.018442279,-0.002696207,0,0,0,0,0.001172957
05-08-01,-0.001829914,0.011527136,0.005171954,-0.009118901,-0.008615155,0.011589425,-0.034500398,0.008093023,NA,0.002738866,0.003342581,-0.002272851,0.007149122,-0.005388841,-0.00195641,-0.015048437,0.030196474,-0.00414852,-0.016681361,-0.004419056,-0.00941552,-0.010228174,-0.006904208,-0.010593356,-0.009152418,0.003403857,-0.007676399
05-09-01,-0.00449789,-0.019351295,0.000798273,0.015829409,0.002140458,-0.000628223,0.005068364,0.00691644,NA,0.001239378,-0.004514492,-0.007357505,-0.000383175,-0.011973791,-0.008349051,-0.009712531,0,-0.008050616,-0.014393758,0.00326846,-0.020637621,0.010746211,-0.002316515,0.003497057,-0.012345059,0.000629465,0.003893456
05-10-01,-0.00028677,-0.012960193,0.006279618,-0.002352751,0.01440952,0.007166183,-0.000278325,0.016034619,NA,0.011857413,0.02061245,0.016557579,0.013089435,0.011376003,0.030838321,0.01108305,0.015672228,0.015436164,-0.004772514,0.001446123,0.004378487,-0.021337753,-0.008306126,0.001430266,0.003535009,0.01080071,0.002241449
05-11-01,-0.007605451,-0.01011743,-0.01211648,0.002997766,-0.0339372,0.003676173,-0.027420238,0.00244175,NA,-0.011331566,-0.007018289,-0.003926481,-0.009966177,0.000647588,-0.005237333,-0.00511092,-0.013930068,0.004091457,0.001862325,0.002335416,0.002885509,0.021353042,0.003586735,-0.004734667,0.009953485,-0.009739605,0.013707853
05-14-01,0.00260564,-0.012178651,-0.001705162,-0.011245643,-0.025181237,-0.003988188,-0.009173387,-0.001587258,NA,-0.035611713,-0.014388347,-0.012509073,-0.00853443,0.0032813,-0.008682435,-0.01142744,-0.012207522,-0.005855809,-0.012243615,-0.028068699,0.001747863,-0.010811726,-0.005623856,-0.007611818,-0.013391974,-0.030159488,-0.00649831
05-15-01,0.000416273,0.001756449,0.003950986,-0.009149596,0.006594027,-0.002899459,0.008171527,0.00314017,NA,0.026429131,0.010226842,0.000939427,0.006787849,-0.006073901,0.005350649,-0.002899547,-0.000103654,0.009784879,0.012963241,-0.000685044,-0.004770985,-0.003417437,0.007018826,-0.009271883,0.004477943,0.022180699,-9.48824E-05
05-16-01,0.028055485,0.038038273,0.012887717,0.007814717,0.033727446,-0.000460868,0.025239048,0.006163922,NA,0.007009554,-0.00387465,0.012777185,-0.008257342,-0.002299771,-0.007447747,0.009112937,-0.004571437,0.002632851,-0.02593169,0.006459051,-0.015428927,-0.014993236,0.014327568,0.006550649,-0.018516522,0.005563316,-0.002633188
05-17-01,0.002720054,0.012495232,0.010133821,0.057762495,0.005368085,0.005256915,0.006240378,0.010526082,NA,0.003477969,0.012588175,0.00411776,0.007626169,-0.001477642,0.010661335,0.024378089,0.042407741,0.009402953,0.015678674,0.022387086,0.041056768,0.012013296,0.001259081,0.000813612,0.014955059,0.004464223,0.005840639
05-18-01,0.002689455,0.002367641,0.005037727,0.020871677,0.006105634,0.008820648,-0.010134201,0.015345371,NA,0.001776725,0.008118724,0.002113153,0.006900527,0.003602616,0.013185456,0.01272668,0.013433667,0.002405544,-0.002367892,-0.013189081,0.006934435,-0.006195955,0.000249503,-0.014155337,-0.009214981,0.002369765,0.002240459
05-21-01,0.016024667,0.047388469,0,0.006638861,0.016247192,0,0.017185896,0.006950259,NA,0.00448696,0.002444582,0.010131359,-0.005173509,-0.006966748,-0.003890568,0.026761535,0.019890482,0.001800368,0.021320662,0.019285782,0.0302114,-0.030400701,0.009466826,-0.005935162,0.001792731,0.004249387,0.000202204
05-22-01,-0.00263137,0.003576195,0.014972204,0.012129611,-0.019962742,0.002270071,0.003049517,0.005677844,NA,0.005873387,0.007303362,0.003309786,-0.00531467,0.014728174,0.010799403,0.004225597,-0.00726677,0.004395954,-0.006059162,0.011354066,-0.001568374,0.006606999,-0.001868299,0.003888814,0.006722908,0.006426896,0.001454663
05-23-01,-0.01564823,-0.030884572,-0.005584148,0.019539426,-0.009302078,-0.003952388,0.008843564,0.003502019,NA,-0.013340269,-0.011079032,-0.0088645,0.000591916,-0.005092862,-0.01066557,-0.015790373,0.010784252,-0.000830888,-0.00166839,-0.00280333,0.007431982,0.042841639,0.002654046,0.007643395,0.001072929,-0.011323298,-0.022045308
05-24-01,0.003191055,0.017032784,-0.000209639,-0.010082341,-0.011528531,0.004174835,0.000113455,-0.000622023,NA,0.003132066,0.004559151,0.010188856,-0.001704003,0.009444673,-0.001875294,0,-0.013657048,0,-0.012295473,-0.002061506,-0.000514106,0.003223225,0,0.012035205,0.003193882,0.002149272,0.003241939
05-25-01,-0.011886288,-0.013673126,-0.006486938,-0.000466266,-0.014781789,0.009035578,0,0.011175155,NA,-0.0044216,-0.013263637,-0.008851109,-0.015489238,-0.010217076,-0.011902695,-0.003518686,-0.015380005,-0.003578101,-0.009389944,-0.004107449,0.002936483,-0.010909161,0.024508137,-0.006824034,-0.006343605,-0.004134897,0.00038394
05-28-01,0,0,-0.000205017,-0.001641854,-0.000566194,0.001160776,-0.009231782,-0.003028563,NA,0,0.004358147,-0.001083567,0.008120377,0.004178799,0.008057408,-0.001308305,-0.001734606,-0.001369568,-0.002046999,-0.001085365,-0.009077949,-0.01763202,0.006805389,0.004195402,-0.006195574,0,-0.002663191
05-29-01,-0.007824631,-0.03411098,-0.004730668,-0.005205808,0.010564887,0.006886045,-0.0149272,0.005711278,NA,-0.00440713,-0.011490369,-0.015644114,-0.006136794,-0.010780968,-0.005905795,-0.013602639,0.00336734,-0.006009091,0.002625797,-0.007998967,0.021719819,0.003054554,0.034028499,0.002699105,0.00445354,-0.003824755,0.001126544
05-30-01,-0.015779279,-0.042747891,-0.018418686,-0.011863588,0.002453073,0.001336264,-0.005337199,-0.017301156,NA,-0.011491619,-0.017840485,-0.013010038,-0.004998135,-0.019099826,-0.013957401,-0.020713957,0.016036437,-0.007446738,-0.0205778,-0.015488813,-0.005759772,-0.007523432,0.006238131,0.005376451,-0.010290079,-0.010566574,-0.01051784
05-31-01,0.006182375,0.01239113,0.007435189,0.001283538,0.011022988,0.014656736,0.026064164,-0.001340993,NA,-0.000138014,0.001820441,0.013488656,0.006420093,-0.002688965,0.00419575,0.004412535,0.015687543,-0.009490587,-0.017283612,-0.018479507,-0.026215046,-0.001624789,-0.007520992,0.003847638,-0.004450555,-0.000252527,-0.003099097
06-01-01,0.00385458,0.018287195,0.010853824,0.003673089,0.009646159,-0.002237119,-0.007817004,0.012577067,NA,0.002326444,-0.003946032,0.000311877,-0.010719623,-0.006405743,-0.008995306,-0.010424501,0.022119452,0.005181807,-2.2621E-05,-0.002510281,-0.008349581,-0.006936453,-0.023304315,-0.002831823,-0.003588325,0.002462088,-0.002759737
06-04-01,0.005095391,0.003014842,0.006074154,0.001824712,0.020866495,-0.009970239,0.018032847,0.036467938,NA,0.008040434,0,0.008545998,0.017098761,-0.005045354,0,0,0.021824103,0,0.003801437,0.005018063,0.006305543,-0.005770553,0,0,0.010037017,0.00713521,0
06-05-01,0.012906541,0.035419311,-0.005119567,0.006103401,0.019076801,-0.006843066,-0.001872258,0.029280155,NA,0.011206502,0.015263819,0.010368961,0.004205962,0.011194628,0.016469653,0.02942953,-0.026943287,0.008822984,-0.009839913,0.018334037,-0.021927618,0.015910514,-0.000136196,-0.006850425,0.007480376,0.010078239,0.024186276
06-06-01,-0.010604736,-0.007157345,-0.007831946,0.017623139,-0.004296378,-0.001198565,-0.00841189,-0.006819398,NA,-0.003552101,-0.003592201,-0.007992277,-0.007432414,-0.011324331,0.000779965,-0.0123582,0.004838075,-0.001555231,-0.000543312,0.009186135,0,0.030215706,0.002876352,-0.005797937,0.001283666,-0.002692769,0.009302519
06-07-01,0.005441731,0.02064901,-0.000353963,0.007284572,0.008787797,0.003650301,0.026490871,0.003309396,NA,0.007898909,-0.007872273,-0.001323456,-0.001459509,0.008267286,-0.002307746,-0.013077441,-0.019446569,0.00096242,0.007762676,0.009341902,0.005805822,-0.012934701,0.000910044,0.005427734,0.002514113,0.006956307,-0.005210142
06-08-01,-0.009441752,-0.021835611,-0.007735399,-0.008354209,-0.006344409,0.004919006,0.000930872,-0.004929105,NA,0.00038659,-0.002471241,0.000478521,0.009464568,0.008122939,0,-0.014263767,0.010219934,-0.005430667,0.011435765,0.007666421,0.03375848,0.014052755,0.002126072,0.014980243,0.015892455,0.00067007,0.000474773
06-11-01,-0.008391102,-0.020210999,-0.004506737,-0.00775882,-0.009290533,0,-0.013134171,-0.005089287,NA,-0.015257131,-0.003952705,-0.003962774,-5.20451E-05,-0.00224834,-0.011619296,-0.015185781,0.000756394,-0.006473289,-0.015286511,-0.009707408,-0.022033233,0.008577268,0.014112199,0.016486304,-0.013185979,-0.01369152,-0.005071356
06-12-01,0.001163236,-0.000382424,0.000365735,0.009688051,-0.003362144,-0.004767549,0.010494447,-0.008597789,NA,-0.009687589,-0.019856371,-0.016951958,-0.017091562,-0.017311871,-0.016951615,-0.01849166,0,-0.012560383,-0.029647794,-0.010941148,-0.001777222,-0.000960376,0.030603902,0.013289514,-0.004537043,-0.009620099,-0.002524858
06-13-01,-0.011411764,-0.022505325,-0.010186634,0.000816225,0.015064141,0.01001239,-0.009955884,-0.005362486,NA,0.00278729,0.007817719,0.008674709,0.0082778,0.003351567,0.008147677,-0.000900547,-0.006970983,0.009475177,-0.00129756,-0.000249168,0.011300481,-0.010792443,8.15219E-05,0.009414164,0.008250276,0.001647032,0.001324639
06-14-01,-0.017656575,-0.037255883,-0.011635256,-0.007758206,0,0.006161684,-0.01589686,-0.008499913,NA,-0.011700082,-0.010620998,-0.013286633,-0.004831817,-0.018376037,-0.015692764,-0.024217445,-0.010380137,-0.01380577,0.001808329,-0.020501088,-0.000488679,-0.017527969,-0.000829915,0.003567919,-0.004562362,-0.011539955,0.001009371
06-15-01,-0.004527107,-0.007680824,-0.013214369,-0.011785075,-0.027538564,-0.000993929,-0.001140329,0.001942131,NA,-0.0051414,-0.010099783,-0.019435674,-0.01202781,-0.010169894,-0.01784175,0.012874344,0.011283887,-0.006135448,-0.00439053,-0.011110724,0.008452971,0.007674817,0.001977709,-0.01922296,0.008112466,-0.006161396,-0.005166699
06-18-01,-0.004895193,-0.019816135,-0.014042466,-0.027533068,-0.042923523,-0.016518805,0,-0.01531034,NA,-0.009021879,-0.016063213,-0.007830851,-0.037497593,-0.015302373,0.00222087,-0.017652822,0.021681194,-0.001324531,-0.007265363,-0.011801476,-0.016583696,-0.017227664,0.009322682,-0.007834895,0.00159434,-0.007504515,-0.002758282
06-19-01,0.003428325,0.00202447,-0.000547698,-0.020314164,0.003150638,-0.005779288,-0.047048266,-0.000948507,NA,0.001550388,0.007554316,0.009072645,0.003232487,0.004353653,-0.005075834,-0.001315743,0.023632197,-0.006717876,-0.009776095,0.014176825,0.000213519,-0.006041263,0.006076788,0.008699778,-0.006086468,0.00162453,-0.005829715
06-20-01,0.008671002,0.019176014,-0.003540006,0.014997694,0.011770161,-0.007322613,0.003509907,0.001081818,NA,0.003374344,-0.005577696,-0.007880657,-0.002922069,-0.010251771,-0.007490266,-0.012908138,-0.003003415,-0.007068045,0.007951279,-0.016501752,-0.021899716,-0.002053703,0.019335861,-0.006496401,-0.010233231,0.001484119,-0.002962309
06-21-01,0.011300106,0.013457416,0.004065646,0.013577118,0.017133051,0.002625636,0.009984549,-0.002454298,NA,-0.010263735,-0.00689346,0.008530506,-0.011213779,-0.007689714,0.007777927,0.006622777,0.010878541,0.000429372,0.022452027,0.020588972,-0.000318993,-0.00893908,0.006662603,0.00999915,-0.001650967,-0.008703814,-0.000415979
06-22-01,-0.009494912,-0.011686668,0.004239132,-0.000571733,-0.009550964,0.006178779,-0.019275581,0.000549218,NA,0.004298191,0.009439299,0.002593497,0.000481898,0.006216558,0.012948575,0,0.026909049,-0.008371275,0.006319848,-0.001018911,0.00594338,-0.016288804,0.005462854,-0.006966779,0.016471939,0.003126064,0.006662545
06-25-01,-0.005523859,0.007846902,-0.005437475,0.003512361,-0.009753103,-0.003789312,0.024101561,0.000600826,NA,-0.000670928,0.005730443,-0.006661575,0.004371286,0.009888429,0.00421441,0.005226811,-0.012897136,0.000418836,-0.011421391,0,-0.001770947,0,-0.004220551,0.004311229,-0.012863983,-0.000776951,-0.004708945
06-26-01,-0.001511071,0.006682097,-0.011193021,0.00296847,-0.005489745,-0.007305369,-0.012477417,-0.001721848,NA,-0.018935097,-0.023822504,-0.009281682,-0.019328191,-0.011555165,-0.010158863,-0.005475263,-0.011400593,-0.013632039,0.006365168,-0.016227023,-0.015690496,-0.024609424,0.006072147,0.008113601,0.001493941,-0.017808208,0.00154908
06-27-01,-0.004687322,0.004889655,-0.010757855,0.00083676,-0.010567395,-0.007678075,-0.008045979,-0.003579339,NA,0.00935189,-0.00650545,-0.002515221,-0.000580195,0.003603214,-0.002949723,0.005545868,-0.001800181,-0.00992571,-0.011612124,0.003253466,-0.006732196,0.008357661,-0.005216522,-0.00774106,-0.006944241,0.007829451,0.001256863
06-28-01,0.01241569,0.024152405,0.009185418,0.002958726,0.00578419,0.00409544,-0.018191116,0.004151143,NA,0.005424019,0.014883587,0.023494774,0.007742267,0.012429248,0.007846674,0.030991643,-0.014016695,0.021671603,-0.011690189,-0.013656901,-0.002551306,-0.011826489,-0.01769884,-0.006266951,0.004741863,0.004046042,0.005560923
06-29-01,-0.001452694,0.016693882,0.017775174,0.008885519,0.011661295,0.003899142,-0.018204939,0,NA,0.000726892,0.017718578,0.014399072,0.002537457,0.004189388,0.018567122,0.00358707,-0.012873149,0.012438576,0.022549264,0.016599306,0.020129668,0.023805566,0.021120894,0.010220861,0.01177816,0.001434249,0.012617044
07-02-01,0.009987365,-0.005809815,0,0.01945204,-0.000329729,0,0.009673385,-0.000668375,0,0.013064486,0.013530159,0.008402499,0.021714674,0.021605983,0.013233755,0.019162074,-0.006126731,0.0104149,-0.016941933,0,0.002701639,0.000702129,-0.014463585,-0.011431216,-0.013955047,0.010773393,-0.005831792
07-03-01,-0.001829101,-0.003692725,0.001546046,0.006398391,-0.013989532,-0.000427734,-0.042885091,-0.002298159,0,-0.013525381,-0.017278566,-0.008656725,-0.006346349,-0.007581777,-0.008363333,-0.007791637,-0.010530601,-0.010055859,0.005180587,0.010845303,-0.004080439,-0.008846305,-0.006234969,0.00837422,-0.000917044,-0.011488427,-0.004030033
07-04-01,0,0,-0.002288273,0.004106608,-0.020895694,0.005614397,-0.008128343,-0.000916273,0.008388462,-0.007010455,-0.005905087,-0.006812169,-0.014625224,-0.00367993,-0.001128521,-0.019004106,0.008806502,-0.009001011,-0.014807063,0.001726263,0.004934717,-0.021843761,0.000820836,0.011704301,-0.00490312,-0.006480565,-0.004747539
07-05-01,-0.012397813,-0.028758814,-0.006181582,-0.007932217,-0.00059067,0.008497927,-0.034852611,-0.00488604,-0.005082806,-0.009130026,-0.009962253,-0.002751583,-0.011022825,-0.002070944,-0.003027248,-0.023069435,0.01692526,-0.009223363,-0.001721329,-0.015877765,-0.006113248,-0.006341863,0.004646455,0.031271062,-0.003768257,-0.009481557,-0.000577828
07-06-01,-0.023778731,-0.037195757,-0.011631928,-0.014605856,-0.010080752,-0.00327031,-0.007891765,-0.006356097,0.018406952,-0.012766748,-0.024592302,-0.023116559,-0.033051969,-0.022116532,-0.019335067,-0.035931437,-0.024791205,-0.019895714,-0.024182562,0,-0.025714849,-0.000465155,0.004336242,0.015547562,-0.015695923,-0.012526886,4.12845E-05
07-09-01,0.00685539,0.011188768,0.006112341,-0.000995163,0,-0.001541681,0,0.007254408,-0.006758852,-0.001881606,0.00558708,0.001322882,0.002854108,0.001194873,-0.003345318,-0.001325268,-0.016827833,0.001905841,-0.005410316,-0.024041491,-0.032570905,-0.010617006,0.003827465,0.001418881,-0.002094059,-0.002021214,-0.00780547
07-10-01,-0.014502628,-0.032046858,-0.01078871,0.000582618,-0.024531194,-0.007376968,-0.063347628,-0.010598905,0.002070056,-0.000182869,-0.010793274,-0.009163024,-0.007191947,-0.005906788,-0.002784423,-0.002655818,-0.00628194,-0.013156662,0.004949462,0.001828017,-0.00250313,-0.008753551,0.002450176,-0.00234463,0.015918936,0.000468832,0.009702717
07-11-01,-0.001134776,0.004701609,0.001598206,-0.022430402,0.017676564,-0.004768171,-0.022580242,-0.002900561,0.00312173,-0.013996803,-0.011877066,-0.002499545,-0.023789015,-0.012333796,-0.014746794,-0.007002195,-0.058183285,-0.012421069,-0.024300203,-0.014737726,-0.008900935,-0.014930992,0.004176261,-0.013213077,-0.009984717,-0.012659697,-0.006006521
07-12-01,0.023415018,0.051249177,0.013127419,-0.01430939,0.007515958,-0.011087688,-0.085180728,0.000174423,-0.004636709,0.016499202,0.009467361,0.01506741,-0.012097903,0.000690751,0.005932052,0.022135656,0.02333246,0.017499609,0.033005004,0.010505057,0.011314776,0.018569817,0.009191172,-0.013324409,0.005245459,0.014974168,0.003173073
07-13-01,0.006221604,0.004350414,0.012284067,-0.002903353,0.011609554,-0.000182224,0.054420119,0.001076198,0.000812235,0.010055809,0.012779208,0.006452951,0.016660373,0.003611755,-0.003685308,0.011552121,-0.000647749,0.001773574,-0.004264416,-0.003751836,-0.020678446,-0.032431054,0.010240366,0.01819916,-0.012996833,0.008341128,-0.000179079
07-16-01,-0.010942449,-0.027065929,-0.015828424,-0.011662381,-0.019154473,-0.006320264,-0.015680831,-0.004600886,0.002965982,-0.003600478,-0.000493631,-0.012604385,-0.000939759,-0.002286849,-0.010260045,-0.008540739,0.007102267,-0.000980124,-0.000953903,0.000930368,0.000801881,-0.026426908,-0.006040494,0.014499147,-0.000831622,-0.003165265,-0.006801149
